319.556,251.407
319.76684904133776,251.38543316736033
321.5184976907777,250.94001280950224
322.69975902228083,250.37958498465198
323.8001213274622,249.67450968899843
324.95335451884193,248.74841090477435
326.0203018745025,247.72108681958744
327.1305564382733,246.47588031697848
328.2128358254878,245.08445705349396
329.2631724595774,243.55917403248202
330.21899175188395,242.0124000723329
331.1959957383183,240.26254682221713
332.1293876287784,238.41517794206757
333.0151998466957,236.48265043523227
333.84946481550134,234.47732130505895
334.5840139351517,232.5345155308413
335.30689046997543,230.42314078499132
335.9665504128385,228.2753085432972
336.55902618717215,226.1033758091069
337.0803502164077,223.91969958576829
337.52655492397645,221.73663687662935
337.87433789064755,219.6936167869489
338.1633966116272,217.54702019970614
338.3562419497507,215.5602332793347
338.4732041966558,213.49666605497737
338.493970481196,211.3784043015303
338.40867741141903,209.38872937628037
338.17319532955327,206.98011504826601
337.79754001763,204.69320191173034
337.31050492164445,202.65037389605368
336.73032509233684,200.81449876765063
336.07523558044716,199.14844429293535
335.40658214361633,197.70226830573614
334.61326771188175,196.17726837022528
333.8884102642202,194.87807063100857
333.16085805810064,193.59966821326293
332.35806986616205,192.14777682979866
331.6752689474265,190.8107762803223
330.99924242548593,189.30629170562992
330.42552721637384,187.7787313884308
329.89976061083195,186.00181684881187
329.4782168799776,184.02995337412696
329.17913107455087,181.82600873079045
329.02073824529174,179.3528506852166
329.03340624743055,177.05215734577754
329.3735778080285,174.9427928616343
330.0010280183192,173.15496094044718
330.77237509712637,171.72398920107622
331.93117259255973,170.16547526590185
333.1422414095138,168.9050761105999
334.58077379199057,167.67290954229009
336.1404125221563,166.52892890739074
337.68672382406197,165.51264306256732
339.4791296160538,164.4155032841974
341.186268275036,163.40104721909069
342.7728282190081,162.44499077414886
344.4029020727898,161.40641158904216
345.8531467281118,160.3877429809664
347.2706153987126,159.24023606920028
348.52566334534083,158.0035184939941
349.5823207156216,156.6550847169415
350.40461765718,155.17242919963613
350.95658431764093,153.53304640367156
351.19692304875366,151.82677275332534
351.13594879468445,149.9429693034306
350.6698506341541,147.58812468318126
349.9192759675111,145.3879393858657
349.22658706027386,143.7362961479798
348.4816443474981,142.11757874013443
347.5420699699348,140.23309609473483
346.6221326340604,138.51122775136756
345.56304873471015,136.64361224223268
344.42565664878055,134.74691684183227
343.28894924625087,132.94455052956422
342.0164835771679,131.0211233103564
340.6831593726267,129.09923410849092
339.2949095140092,127.18929301289462
337.8576668826964,125.30171011249418
336.46552668058564,123.55490869581678
334.9501168577764,121.74044437973942
333.40316391339286,119.9789561674656
331.830600728817,118.28085414792218
330.3324598280667,116.74986654073359
328.7271190739111,115.20452568896265
327.1136177306843,113.7531889385299
325.4978886797675,112.40626637836206
323.9804809033633,111.24327947809138
322.3773639047838,110.12876066914541
320.78946884963574,109.14927395907216
319.2227286193005,108.3152294367984
317.6830760951591,107.63703719125076
316.26404923414685,107.15043195327226
314.7939151539998,106.80449386207707
313.3683184311683,106.64502595621586
312.07257837241303,106.6746011620685
310.75037294575264,106.90682217432796
309.49015452752906,107.35613128052925
308.2978559991233,108.0329385695991
307.17941024191714,108.94765413046416
306.1995329233538,110.03521396529707
305.1878085666276,111.53245042328655
304.3745392069185,113.11624990993282
303.1615598547105,116.04934021851679
301.6482752436975,119.4594789629851
299.9143812674789,122.95519184480496
298.34921986523085,125.77467819992447
296.6658073261369,128.48937809357997
295.0660274862828,130.79420594324088
293.3540660375783,132.99275916406143
291.6338238404828,134.9493638149757
289.909670755639,136.68030261202236
288.2872794383775,138.1178594196665
286.46711136527654,139.53031350866738
284.85768049704114,140.61881061337715
283.26004113425273,141.56425527547822
281.5795443091107,142.4272312758232
279.9208416588239,143.16032210488092
278.2883030440349,143.77981047869008
276.6862983253863,144.30197911328932
275.11919736352064,144.7431107247173
273.6800767853816,145.09884904383404
272.10718615270883,145.4473937422141
270.75408888389023,145.72631486323672
269.44716564301007,145.99029766157537
268.1132277347349,146.26959547323102
266.83989864584623,146.56363694429584
265.6315482369867,146.8887047908084
264.49254636879897,147.26108172880743
263.487807716013,147.66935327663333
262.4400676970092,148.21289374341944
261.586189593805,148.78594077956575
260.808997161015,149.4577401689879
259.4287163189508,151.2751782802834
258.8855261634743,152.4148147130701
258.4461293325584,153.73010635200092
258.13130761086086,155.14307053969907
257.90158229639184,156.94378966827983
257.8646403213045,158.8207327641753
258.0425943612422,160.58918642498546
258.42144971838013,162.2574891852122
258.98721169489295,163.83397957935736
259.6778983663199,165.24133297552302
260.5665288126034,166.66340313988374
261.60090500230604,168.01818603963915
262.76703223760273,169.31402020929116
264.0509158206684,170.55924418334155
265.35431323700334,171.69245538829946
266.8268324096632,172.86323981643835
268.37594705413625,174.00793915045202
269.89137345818875,175.06894248239843
271.54922316834154,176.1868098204249
273.2425074743513,177.3031171658023
274.9572316783932,178.4262030530324
276.57814157284207,179.49688507831132
278.2945341405182,180.656933086453
279.99120573027034,181.84828473792354
281.6541616442735,183.0792785672249
283.175964111841,184.2815417694644
284.73352168743304,185.61329183657605
286.2162027113201,187.00920918299468
287.6100124856771,188.47763234322218
288.900956312679,190.02689985176048
290.0094613429859,191.56635272098666
291.0607739514003,193.2963571512081
291.9189275544324,195.02070170340676
292.67787459847557,196.9628640382615
293.25996772777967,199.04877519883613
293.54861047545774,201.1357838574179
293.54218681592556,203.03620226650543
293.23950521398535,205.1037868996104
292.7312475226759,206.88220560723437
291.96917526632,208.7137773908767
291.0652198676655,210.38600144800495
289.9305380290489,212.1111347350095
288.6412302688304,213.78642626349497
287.2226772261073,215.41526936558196
285.70025953997606,217.0010573733905
284.0993578495337,218.54718361904122
282.54366258881157,219.96916945919034
280.8628629773874,221.44799207310584
279.17822830017235,222.8971333134525
277.6119169403744,224.23695618178436
275.898976304756,225.71994500192002
274.4434791427288,227.01967780502062
272.99086169209613,228.3848804712893
271.73429598669713,229.6579191531785
270.5408624405252,231.00115263517384
269.518272344699,232.33805885289863
268.69190633831545,233.67203113847324
268.11613025688393,234.92789334534
267.7431232173938,236.26585719860657
267.64395924678877,237.69027772349887
267.83510886139834,238.96631760657675
268.3508628230867,240.33560082552083
269.21363173002817,241.72211049726468
270.3881759360618,243.30258559600415
271.53515678882104,245.0751326465333
272.55091661450376,246.8851440235833
273.40360485930125,248.61430407417723
274.2173905733322,250.46961654678174
274.95430277516226,252.33413854889147
275.63281961984933,254.19826344952128
276.27141926245116,256.05238461768585
276.8525387875247,257.77969794029
277.5027795616301,259.6921892326783
278.0946938357116,261.3559961798317
278.71575886331954,262.9774035384754
279.4684827552918,264.7408337775096
280.20264373637985,266.24554926043834
281.0677310694674,267.7702455006904
282.038552540337,269.20921515247585
283.0654031761849,270.4766252002029
284.2942223260106,271.72176064197924
285.68312312849423,272.8529146982737
287.153106366855,273.80480533982205
289.015082311666,274.7348521304754
290.9950970024697,275.46642224441223
293.0785307867319,276.01727892060933
295.43077349170443,276.3575330021061
297.4673232494219,276.3052438635064
299.2213365675337,275.89848180716245
300.6437714699668,275.22593288124693
301.94398262957253,274.2397545362725
302.99810454884044,273.0893809727555
304.02250955805033,271.57796382796033
304.8201463396457,270.0765018851767
305.5833417422498,268.35523224611256
306.292195493187,266.5415029466679
306.9394055573656,264.78409730732926
307.63742350285503,262.89956568943114
308.37861893682253,261.03454588865867
309.1961483669173,259.22710820736364
310.06501294925704,257.6126864781261
311.12537106668094,256.02570405104314
312.35958232037706,254.60827522094365
313.8008032179948,253.3984702901796
315.3760430604863,252.48358883093147
317.31375713820995,251.78549672704506
